121.88481684770994,831.7543047955929,0.39468678849006184,0.13806903932114528,0.7981883111227245,0.6458814898193,0.809184350132626;116.82408172081237,860.0693148404318,1.801492786062016,-3.0499722488648353,0.41564779501610694,0.3294079312770763,0.3294079312770763
90.62380139344931,567.4749595541639,1.6634500342778409,2.7240188899702926,0.8533792478477571,0.8895586769370185,1.0423954873293517;35.53406527769819,408.22039905526526,2.0528653487566766,-0.22690082480510979,0.964957037905575,0.838305882784017,0.838305882784017
85.20593300938555,562.4702920866132,1.4609563715951,0.9864396601041532,0.6950772275906548,0.7003636201892605,1.0076054751742187;58.99902066136292,695.5116830514064,1.692070499715685,-2.434200416195275,0.8298696915269357,0.7391118290198537,0.7391118290198537
132.9536125684486,580.7427757665178,2.003209406271904,2.558159056720229,0.6580836689712608,0.6187189041331925,0.9401827355788898;87.63768815412739,586.2226894363608,1.0024833420141706,-0.5646366941182004,0.7443522226566214,0.6063145214974799,0.6063145214974799
123.24191633936928,409.9826173498091,1.4387002038467955,-0.8301299936793156,0.9224331929866514,0.6942687738596476,0.7526493833247113;47.20976927501772,476.4049975441064,2.2412914487616242,2.224123267281186,1.0272225259932968,0.8559693798756997,0.8559693798756997
98.27479321779272,602.9069240090049,2.1035382768849273,0.5643345920559597,0.7176878954383976,0.6370290174128603,0.8876128766582206;85.91257538917151,582.8673264242901,0.9741791053932909,-2.578386100873644,0.6256387522215316,0.6277821097921555,0.6277821097921555
211.24341044160604,476.0240351547388,2.00899760828386,0.7867840825723725,0.2904030762096151,0.24278559282733034,0.836029686724413;43.70582105394945,473.4594828557139,1.5037987266041195,-2.261389194514602,0.7601781791554796,0.7134061508420796,0.7134061508420796
355.56715161555644,695.5293610969992,0.6402048657423483,-0.0919993175072844,0.5306818212761787,0.1816284851471938,0.3422549593095451;119.57182085153093,636.6831927719232,2.282586084876933,-3.10904560574215,0.20086486640015336,0.18749636088645255,0.18749636088645255
133.7653317195494,487.0028496117451,2.1455750228548625,-3.002197089723059,0.7496723592007724,0.7767525366087343,1.0361226835638335;131.81532161717686,497.7768850378249,1.3584907433597033,0.153946334742974,0.6237765156111724,0.5792456795129444,0.5792456795129444
284.41382594909106,971.0656017020683,1.2394406488845673,0.7033740261061412,0.32346756919340425,0.28308155910744304,0.87514664859087;196.7444810382234,1030.413813098893,0.6866864865336464,-2.4766336640482476,0.21341109329272276,0.1782104825963058,0.1782104825963058
117.3668562031037,579.8691671963599,1.8775275506399607,-1.2012931815015602,0.4259422814368439,0.3657445506332094,0.8586716242384587;70.56690657099706,582.4008147805083,1.0742604571639767,1.9222078582282451,0.8082965710848206,0.6981100862241828,0.6981100862241828
192.4640030733036,805.4690486424665,1.7198151663359673,2.116915024926549,0.7773484962565911,0.3551117390039877,0.45682437248424373;103.4880502666862,814.0330166430597,0.6021551629144463,-1.0425962252115282,1.0912687014668903,1.0089847667135305,1.0089847667135305
107.46524228398955,944.7017489667519,1.957519727693567,3.04432106219073,0.37264654049718404,0.3029533778558471,0.8129778353816125;98.54645855427785,923.0251391026195,0.08624069929415287,-0.08959419356825643,0.9108960148476568,0.7502036397381038,0.7502036397381038
203.76708093801503,709.4335491263435,1.1619879696496942,-2.038436150749417,0.5724468629616659,0.45063926079577604,0.7872158796788676;82.40698838083686,711.4659156038327,1.3569920190200162,1.1141643622195574,0.4875085166525606,0.3664647817261516,0.3664647817261516
92.40710212424187,553.1582649206283,0.9700739621526928,2.610856947033802,0.7830228382993005,0.5260813164918412,0.6718594793920344;49.585183815354256,617.8580597078911,2.0446958685683043,-0.6156590791632873,0.5860188241267998,0.5042526567770483,0.5042526567770483
391.95915568129055,602.2077291613003,1.1239576047173572,-1.613837790837229,0.4658203859754721,0.2964647129636596,0.6364356775473328;52.37706294741527,631.0347867407964,1.752679902138983,1.5750789088609245,0.9105274462274863,0.7789266975545397,0.7789266975545397
118.6181786194682,603.1024970575068,1.05072363802249,1.9842099270667388,0.7554071548703307,0.6906048192679602,0.9142153536876493;51.87487759704971,532.5280536030849,2.2438783753425837,-1.6994205596569787,1.3225003683753827,0.8240966617004207,0.8240966617004207
168.04194898298445,1527.8351759993616,0.20099217605959452,2.2219362919823635,0.6984511428876208,0.5306842286579662,0.7598015037443385;119.33167538838902,1184.9990714127164,0.8473474388900053,-1.1223334413266979,0.7665736931659092,0.6057151780137414,0.6057151780137414
135.7601492780594,438.47864733416606,2.205723358662905,-0.2988607720540667,0.5345282856629171,0.45740695865610853,0.8557207746056631;88.72836564481473,435.25609235253677,1.5938197319145646,2.860197410289959,0.8230057033127753,0.6699593593725717,0.6699593593725717
148.65515680406048,538.9169735270546,1.6248386040682619,1.7328625467636292,0.6225544469747487,0.4115102980586556,0.6610029051408363;74.6908473241524,508.3231659348215,1.5996206622595657,-1.2853121895364596,0.5905796382540272,0.42338054757943133,0.42338054757943133
248.52948546198644,523.8306376883659,1.0614113434020809,-0.4711443437910212,0.5307002044139556,0.3898104840106711,0.7345210737974617;92.3083320995401,519.7554655075788,2.3475065316701333,2.6751460596388537,0.7481648319678669,0.7024916242011319,0.7024916242011319
85.68337362055505,404.67608773561113,2.0632494217581194,2.412885851611521,0.5945150059482917,0.5052073160571091,0.8497805959519378;25.97656855706363,446.1276662414022,1.7633088238965062,-0.8316868171286667,1.0363715228397519,0.7888958416292168,0.7888958416292168
159.76396579329176,510.60401683594307,1.188268436727887,1.0746120790313816,0.6450491119563028,0.48357859690280686,0.7496771764187247;124.1470940296221,603.3455168011113,1.9454324013903104,-2.040839251741878,0.36115366366162815,0.3117070620019173,0.3117070620019173
72.825157946961,562.2892479009358,1.1657164694682445,-0.9282342366287077,0.8680828576675574,0.6687229919908252,0.7703446578678098;57.58548412577471,495.8283715339412,2.327249976136361,2.2440181418636884,0.8773681552557535,0.834845970709184,0.834845970709184
244.65463535359376,538.8623172945015,0.4687760210613183,-1.829066488811044,0.5640197934832674,0.45610043185065924,0.8086603291595125;91.52192190942833,718.3137750384577,2.484631603604382,1.3034241359689358,0.5618085118492043,0.40782576775104146,0.40782576775104146
154.26677490632932,430.43059714662485,1.8074544358897175,2.8185931467591128,0.6333310215687634,0.4439410301883428,0.7009620799699644;86.96942903687696,423.57314399404504,2.129929225504581,-0.2881313194065173,0.7406363430400432,0.6014396170661988,0.6014396170661988
113.80583905055181,678.9700653916931,1.3388662311137784,0.46310816260817717,0.5005686550685016,0.4713223513264467,0.9415738411785841;42.72337157809531,510.6164253341249,1.7270392597519888,-2.5236391346158116,0.8760405308369457,0.4846067923725433,0.4846067923725433
191.66014569022934,867.9966020353996,0.7128457105999733,-0.7496204005928606,0.6154810735679591,0.5361620373517851,0.8711267663254703;89.40916706355891,667.6043393695101,1.7530633738712733,2.472039636083746,0.7977007646952805,0.7716908262313654,0.7716908262313654
95.64872316319753,561.430666833626,1.3284682253506626,0.049571386978775715,0.46673432566531353,0.4337505638249888,0.9293307562213095;91.75547432578635,531.0907524437325,1.9267950847478261,3.0840915096947015,0.7902856922705128,0.7269899865857374,0.7269899865857374
230.12720594271235,1007.1894892149144,1.112388553454301,0.5150457218776238,0.6889061832192545,0.37773071451809415,0.5483050141210242;186.3006285496643,1070.9551390385125,0.7239036595012003,-2.586427446491416,0.792982183921283,0.578967402043085,0.578967402043085
236.37315693673702,848.1762948112615,1.5570006772853042,-0.07261640799080207,0.6909953673637268,0.6142148330952071,0.8888841548077935;187.14789717643058,948.9449343236097,0.44949224909086427,3.0783024819791156,0.7032952886368731,0.5251697774869902,0.5251697774869902
56.28049000319577,474.6434965792747,1.5021514228369692,2.4382817668465417,0.7492214737572764,0.6851251794475383,0.9144494698099065;45.89853104403277,479.5905212240959,1.89280199967407,-0.715011325655996,0.43682312102126886,0.35531157068714025,0.35531157068714025
71.91921511668498,534.2659312860965,0.9854641748158509,-1.3082512129606196,0.9104982567838912,0.849530646971266,0.9330392899070691;35.65345876785382,506.52399003195296,2.2849719805069175,1.5978236086266893,0.7690775695384052,0.5797509165360519,0.5797509165360519
172.3008788330444,690.0540511824853,1.8110087004492774,0.12051484697414315,0.4506725578112132,0.46521958892708837,1.032278493251344;107.76036607101878,508.9497082652077,1.2820284514803308,-2.957297702419256,0.663360325378171,0.6502641487190445,0.6502641487190445
231.1679809770376,989.9666946771492,0.511921631362827,-1.0197461280801494,0.6394311317476395,0.4854877228264486,0.7592494308175992;117.22235708259853,1008.0347845684691,1.306394147955532,2.1031259805662312,0.7171641822855169,0.6509277533152316,0.6509277533152316
267.9378933477358,501.73528559229084,1.8644821256380701,-1.5671773587541244,0.29438709660035517,0.1378967307687126,0.46841975195643215;90.99437293578757,499.84944132610815,1.6039701289619783,1.5573121579829297,0.43838654612126193,0.6417677182778023,0.6417677182778023
381.18580718463284,645.1398635962593,1.1433968349034012,0.9675047773767017,0.2122911980440098,0.18056185819070905,0.8505385991240061;39.9443397742419,648.4799128114918,1.4807998450552071,-2.018036814192689,0.9518370303624589,0.9251671834556843,0.9251671834556843
246.38073390588056,1439.7065464614655,0.23158555944567108,-2.2072901169188053,0.22685050022410366,0.23161013359869403,1.0209813660092808;227.56621321716418,1425.767045909324,0.16335257633768244,0.857287769955846,0.37761013303592766,0.32473512307814867,0.32473512307814867
221.5851621972906,524.1253598081283,1.6115326642160293,0.8878566414272272,0.44295187861892804,0.4186609275508262,0.9451611964174569;151.63973819550148,429.43445716430347,1.8250265530597864,-1.8489392525069814,0.2583490452581023,0.23988346019257778,0.23988346019257778
84.78665543586861,440.27087680199793,1.8638394909937672,-0.3455644707714559,0.5162390767114214,0.3413314310463428,0.661188674868849;53.32518987308059,446.05621061139817,1.7171735144473588,2.814182588861343,0.9335671391872065,0.7469006179674162,0.7469006179674162
154.88243792954293,633.3714366159876,1.930755947108516,-2.022349123807032,0.5605935167732338,0.5603735599703059,0.9996076358424658;36.238842876120316,666.8222655025851,0.8985747684055048,1.0861439931363057,0.9638780285950744,0.681646499814503,0.681646499814503
287.3465443936994,589.7367281465519,1.7152468755752932,2.236344991288213,0.7363086366979756,0.5422630944541362,0.73646167846944;208.0414316308177,578.2363526491567,1.4038314550840514,-0.8753034288484095,0.4525238379636304,0.36471981382704866,0.36471981382704866
260.6320533084719,826.8818646966506,0.6181527461193996,-0.01884770166530682,0.2753624253437195,0.24799246422511123,0.9006038638552668;94.36714079651959,750.6235542786343,1.6717214916252492,3.064932329438884,0.7881489327634836,0.7169144363291499,0.7169144363291499
195.83025118453992,824.6819291611766,0.8766772861572131,0.19091690540591236,0.36967056091720485,0.2984652782816922,0.8073817875601392;173.04065330146923,803.257477216988,1.535659014948927,-2.91204736438073,0.8785011636927852,0.5458712179984485,0.5458712179984485
105.14974026006607,470.4133773855076,2.2681691850838486,0.1704800549487674,0.5635627125425086,0.4768844393878776,0.8461958691986867;100.31569444882534,401.2508555096799,1.6506544179411604,-2.9777771931785035,0.648143635125936,0.4616480599046971,0.4616480599046971
253.27300799729923,562.9149273815716,0.9696369307416332,2.165048420936445,0.36893246862480356,0.2952572781918274,0.8003016901505022;125.50483144086863,608.5391599437131,2.0747953981964122,-0.9870788272709198,0.7761093291761487,0.7132060295104357,0.7132060295104357
142.91992512942414,1332.2001084300362,0.8371600415176836,0.09502433257848447,1.1136062272861211,0.9408088596405068,0.844830817741811;128.2606531053102,1164.6362154857627,0.6944124600637744,-3.018400861473684,0.7683532432874711,0.7173531299958459,0.7173531299958459
105.2351246970379,638.6165545380106,1.8212192713999757,-2.3097907987184256,0.5910839513042144,0.4876691339819344,0.8250420822725818;59.718639091994845,588.3287948800398,1.076691396073288,0.8769381387628326,0.7869996239428393,0.5484753682559749,0.5484753682559749
146.15730715568682,611.4138930912512,1.8893669564682543,-0.1866983843362066,0.6660242056368784,0.6286803486499991,0.9439301805087255;77.19400314791216,585.9634125515005,1.2580333771019028,2.953303132299455,0.7880234183121543,0.8130667124756833,0.8130667124756833
294.11613451832244,682.1444812801757,0.6295718142024359,-2.11887463339965,0.20232940935350405,0.10610885521411097,0.5244361437774014;123.97106565646372,660.97248398099,2.136374710637454,1.0054973675506316,0.6821060687437477,0.4106573228341052,0.4106573228341052
95.36837517227588,476.4382809105498,1.5201863314174835,0.7842063891373712,0.7221635569895479,0.6525486003147143,0.90360222971506;37.98907546915188,446.9428989759206,2.171463183961634,-2.482332279889127,0.9126050522818332,0.8391722857422066,0.8391722857422066
103.31164431326225,479.23482558062284,1.9829240671223762,-1.7273234283249785,0.7582872158598933,0.7283308109898882,0.9604946460345705;74.7676143995503,414.42794722002037,1.7861672470868544,0.968287524383459,0.4950473523380965,0.4254330325442607,0.4254330325442607
150.01006508564674,573.8447020945649,1.0494454110399973,-2.481382762602817,0.4903404458255773,0.3358998815439287,0.6850340093368806;77.92213538527034,498.27985311168266,2.1308998981120784,0.8039397106830248,0.5346900133105866,0.496955437655837,0.496955437655837
209.15995775960386,553.5773792072794,1.7722698542061959,-1.9743602885431484,0.16015058833376347,0.15374134239141807,0.9599798788813181;208.4858077903633,688.0150471101632,1.2311520590201106,1.157932726789108,0.5634717119458816,0.39895612040022327,0.39895612040022327
80.06668302109138,709.6681710278403,1.154177321028026,-1.0798493912266358,0.5461481343170163,0.6408587395946868,1.1734155979423246;57.178483147067325,706.1089764795516,1.4624396384054281,2.059878184006103,0.6903471135825034,0.6903455646597791,0.6903455646597791
196.27717278124928,533.2335003026348,2.0308870381674495,0.7559457926989083,0.7203917796679429,0.5031942113171014,0.6985007679419157;129.2344349119081,537.0448410821949,1.4116978059314078,-2.4571498198591986,0.5031315622086489,0.37831606646509885,0.37831606646509885
262.2734940744102,454.386042833624,1.3312194023661241,-2.118544813929693,0.5248687879284893,0.34060603575528947,0.6489355884535761;150.23087664990783,492.3389679895346,1.9882093828155367,0.8214105312512938,0.21580927752676765,0.17772144175032323,0.17772144175032323
225.1285253805035,447.56908698099335,1.3101541195008715,-1.1550279641163839,0.2625821795634078,0.21031546759534528,0.8009510315781301;173.05623089617552,626.2651624895082,1.804484812564391,1.551785821638675,0.3982182116123962,0.37505916432172043,0.37505916432172043
192.91006528172332,419.4308213674813,2.393372154911713,-2.162312177408595,0.5507027450416213,0.4405054489216051,0.799896955095643;70.45684210919474,450.90007880349725,1.401643913425686,1.0172746314534256,0.4785840670627356,0.47011156906021995,0.47011156906021995
231.18505076851267,556.7011863155674,1.2062023027566622,-3.064904774221237,0.4791425260718425,0.32561654651913985,0.6795818129287006;82.48761434930033,620.8274325277195,1.933900813218477,-0.01649260911911082,0.766938379043333,0.7234867285200557,0.7234867285200557
82.11746826954689,869.7729127651654,0.7304522047594656,-1.316383491982087,0.684533227334253,0.5162025309878439,0.7540941920351597;67.87247317580263,867.2951642232304,1.553876902186551,1.8293723568155364,0.9397360014581316,1.0294120468520669,1.0294120468520669
265.948100662516,944.9037690394721,0.733351889088138,2.3480128266810505,0.25683534171300004,0.24047479970288962,0.936299490946256;74.99333697069251,812.8710472208984,1.5202215835414385,-0.4948707221239571,0.6092632168581535,0.5409428827150345,0.5409428827150345
125.39852010291109,757.7761764874903,0.6084242654641864,-1.0763985936092364,0.6986099997142121,0.6062219570746764,0.8677544800713847;96.39335696510075,523.776951700817,2.188722975785528,2.1505240350225887,0.8856519553273243,0.6164182856322046,0.6164182856322046
596.8181778397841,853.668144011477,1.0289525206878172,2.3837726176255587,0.22693509212643165,0.19306569874771323,0.8507529485133624;110.28497100693176,846.2901130752977,0.9463754504903278,-0.7545895438343141,0.8056555097289765,0.8854515845612306,0.8854515845612306
113.64576818588819,748.158246545101,1.1524312730785808,3.0322955788086356,0.46446145338988987,0.3357079361079613,0.7227896602781221;74.48324851239686,724.7299144447122,1.3683212047111462,-0.11411781146858813,0.5985711417380647,0.4178031903576042,0.4178031903576042
169.5292912332262,744.1696060804688,2.2603014489725046,-1.4572671414648288,0.4802073667020918,0.4329993001373804,0.9016923316089025;93.08170025601213,489.9093625860297,0.8838717965688229,1.5695796851208133,0.7097972846245674,0.5882850062996887,0.5882850062996887
253.4211514455725,843.2692495875799,1.118704995975984,2.9067381588115615,0.7198834337218876,0.4221757594141353,0.5864501662879416;158.05970655103633,844.0977921218606,1.162462688145183,-0.15676539699051076,0.4412306210076196,0.4094510531965439,0.4094510531965439
198.21871755966905,512.9140494858764,1.1671011728740373,-1.976412083548205,0.4341116854676479,0.43307911690560463,0.9976214218676678;162.18542341098617,636.5969126009015,2.130487246282151,1.0341891013073037,0.905099956280658,0.7766075803300977,0.7766075803300977
286.59150451184064,556.7253340217597,1.3950220354650669,3.0455193487536376,0.7571627299975621,0.45983737039108546,0.6073164356525658;179.97322010229672,585.8597131959237,1.557969324024728,-0.13371517889611922,0.6645579273346994,0.44455010245290155,0.44455010245290155
101.24833520858786,507.82551591810545,2.0239633093250857,1.5927629211281604,0.8612564937582383,0.7920601690315577,0.9196565422401279;53.79367815784691,462.7828067314623,1.3634845178805768,-1.5963261935371682,0.9139309322847157,0.830655996000732,0.830655996000732
253.15440307053638,774.6074906079854,1.350812375514751,-2.1792498045840683,0.4643715501177794,0.40400028126428295,0.8699936099914295;240.46145843357039,736.6061301726996,1.0895441253893914,0.9564264375257311,0.18470471885835485,0.14666232419958933,0.14666232419958933
106.57238723346633,488.30997468755436,1.7023685265995108,3.0491722214098544,0.8444961918223325,0.9084105307043857,1.0756833950241185;94.52080037219248,455.15036229470365,1.77609593943266,-0.17094881283962055,0.5825997911465821,0.5591572967078106,0.5591572967078106
249.1069701393351,626.9334537476844,1.3049778187912562,-1.9763143458285515,0.4768751054123319,0.36812125400566864,0.771944791891309;58.61518570301972,604.8011892390755,1.6904505954923033,1.1957235808145117,0.8682860985354176,0.8091510544698587,0.8091510544698587
141.3628579896406,490.5384130534529,1.8273330174660825,0.7543160512086363,0.25951045445865956,0.140875620584304,0.5428514272312128;77.96283393386943,474.0031149950388,1.509142316650891,-2.3390397090493074,0.7965311327301418,0.7964073709009418,0.7964073709009418
212.5304920619639,599.4435265676823,1.5260697023606857,-0.011337657843910227,0.25446895808341596,0.22527918311050843,0.8852914116018072;153.93320108085894,651.2852720620972,1.575978797928924,-2.985914248674661,0.5121534787494093,0.31499356801472317,0.31499356801472317
642.1686460385615,1139.737119578458,0.8148787044074962,-1.0640764556080098,0.23904032088341978,0.16216645827401366,0.6784062942799612;227.20577441165543,717.1866722471912,1.038401377112569,1.8270933201745199,0.18732847238823813,0.07958761654315086,0.07958761654315086
274.7364453198551,482.02153366111145,1.9364915266697118,-2.983850671854525,0.5469305388373575,0.47208454294413366,0.8631526481364006;84.54458234068034,461.70306474274133,1.3995652040661646,0.08405506797896861,0.649412791938442,0.5205541779466297,0.5205541779466297
168.33811175651843,440.57844537635975,2.1209202475984985,0.13209819094299438,0.5352730513823202,0.5115186651356625,0.9556219275651688;133.78977286265166,455.01451655563693,1.4300663131508706,-2.9830094397179296,0.6965860646245957,0.5404362631989774,0.5404362631989774
203.47132568251513,463.2391694632483,1.6545254030238643,-0.977829723527792,0.27768764329550133,0.16243916940531603,0.5849708236115367;160.73330945077797,464.97603350387857,1.8083060152113961,2.1095232508329813,0.23705198004846906,0.24873490376675775,0.24873490376675775
223.15424416309054,652.946949845085,1.268254491790267,-0.6595177961183402,0.18228081480019218,0.13520595344956662,0.7417453866320115;118.38278597414428,563.5597550260309,1.578001389524454,2.7502203302887547,0.7341005641279862,0.7256564236753869,0.7256564236753869
70.31661617285161,454.85292546162657,1.478803998570524,1.899839221748642,0.8415764971789531,0.6881667833317872,0.8177115041099529;55.35276769051275,462.70228593448724,2.105885534993097,-1.2602659896383857,0.8107911176941361,0.674984371951535,0.674984371951535
245.21750243202743,870.0015956887665,1.7080720676904784,0.8396028000892182,0.1887755151246281,0.1466478924856662,0.7768374642699316;86.09598708999044,880.1471445536821,0.613966753269121,-2.318163799633766,0.937020075249017,0.8263222971646298,0.8263222971646298
221.58759617586907,549.1156114344228,1.8867139792835972,-1.9584280410885697,0.49087883200635446,0.2579813529511886,0.525549964940939;36.01330529123794,514.2304005268455,1.2764579026857008,1.1757564410204118,0.8504975700069428,0.591174882357479,0.591174882357479
154.26910181562656,706.0089024403304,1.7559956595391615,-0.5501514685930097,0.3148022670423962,0.30062058702466515,0.9549505149662052;49.74808860649673,661.046704867364,1.179254039603533,2.6725680103205436,0.7125043967639817,0.7525325360534646,0.7525325360534646
304.8935053203187,514.399222796351,2.045844517126019,-0.08270382175965553,0.3339824779754496,0.293833125899895,0.8797860524931315;107.65401388109075,432.09256113278553,1.518765732616555,-3.0197845942946944,0.5284190324829638,0.4626232261063174,0.4626232261063174
116.0122578652774,968.94114249783,1.035322478597179,-0.295028257996982,0.4984264723722802,0.4484660781697126,0.8997637626172238;107.81178797329954,968.4723554516154,0.8793005289071189,2.832216955006496,0.40703377504848093,0.4095345830639948,0.4095345830639948
148.87015743593298,1026.315136751378,0.9308906787784694,0.36051708224004025,0.4215943711490548,0.37608795740471906,0.8920611448860001;104.03137211438032,1275.3328902353298,0.7368764913622872,-2.852196714914523,0.6110441490460776,0.44926475652593156,0.44926475652593156
147.85688958584245,432.24311793480297,2.0461012386821844,-0.3369917730570943,0.6707671324157174,0.4910048310184703,0.7320049049662785;55.2797788255333,426.17121213545147,1.8762601193847395,2.7658658107622247,0.7848058725431553,0.7046502239403784,0.7046502239403784
223.4719135174741,915.6752193702961,1.5941714134604508,-1.6116549282939407,0.7205041129776039,0.6638940275193654,0.9214298927118018;71.68736440787113,857.0423942461965,0.6263058151313379,1.5612082411171173,0.9716299008334408,0.7087640056666605,0.7087640056666605
204.49764506712555,594.1785349345768,0.8641589626659623,-1.9182059448143076,0.6337962228217744,0.48738295508649426,0.7689899963691453;140.47625918638315,596.0731795719381,2.332085918897005,1.2943245383219542,0.4583489359541505,0.37130746789033525,0.37130746789033525
367.0878179496018,639.7596161160847,1.4258332211919071,-2.422726628466246,0.16827551303422897,0.15628264990721494,0.9287307885100635;127.7503600777693,704.5574068874729,1.3668293020076199,0.6454995278339752,0.9326120695472232,0.6940981374054542,0.6940981374054542
160.91721728578344,470.7353880695608,2.0509844283232073,-2.4878291236615446,0.8168933841757489,0.572667694332513,0.7010311326126588;111.19993625447721,454.22094202821603,1.5154856301145432,0.6708405504033097,0.7750662357284186,0.619121226512344,0.619121226512344
271.110554392484,1477.4487685317551,0.22408823451132134,-1.3949314855210129,0.4518089313404351,0.30718617816803834,0.6799028457818944;105.54657761860496,1427.7915128841466,0.4260122012145405,1.7007620490473199,0.6508503627328531,0.47743017724748216,0.47743017724748216
309.0916061479347,723.6975609084848,0.8082446439086767,1.6439122746302766,0.20727810169683297,0.1895326018930702,0.9143879664156828;59.49836191022994,714.5612971117314,1.9466273892385517,-1.5225844455071247,0.9379257837593484,0.8768667073780048,0.8768667073780048
151.36031163749752,1092.7795730434386,1.0271968833881195,0.11635992222977212,0.6538702345854819,0.5102514408500605,0.7803558165842066;146.57484546469908,1138.4966174108731,0.6242742793788784,-2.8573072297706448,0.4891070576056798,0.4625069129651776,0.4625069129651776
200.51141921097968,488.50360558137135,2.1406128437149845,-2.09963449638036,0.5681903186362656,0.36434942098827594,0.6412453873954845;119.5756853837761,462.9817596417811,1.345926203218196,0.916911468983979,0.674600202164204,0.6396624421596936,0.6396624421596936
93.03262304696955,417.55561731223304,1.9036727404398273,2.776890504646777,0.819654395613831,0.7313643239732796,0.8922837819048943;26.187093672268766,405.78882700858094,1.926989333340587,-0.31366531744602294,0.8238790026947634,0.7830885387584666,0.7830885387584666
122.64808773070948,1041.755470864444,1.1109290511306562,-1.3571027719392428,0.3811641282351688,0.3380924486100756,0.8869996507160322;109.9404480798551,1048.8400766446714,0.8539923782355183,1.776396829188799,0.8425617382571782,0.7512324827680651,0.7512324827680651
103.3658725644023,1015.3441135718472,0.3072013647931802,2.8899833781207676,0.7900388989186473,0.6479368683578701,0.8201328684508105;62.891660552102984,1012.8393821988756,1.5610979727117507,-0.2819824093119255,0.9347514273010444,0.8434421319915091,0.8434421319915091
192.15188132048047,561.6142792032624,1.8072370609437782,-2.2454947227612387,0.2906103480497143,0.22119597125633628,0.7611427904779791;99.46189064661804,728.903186650326,1.1779319387333527,1.0106802418267686,0.30480593082608876,0.29321170242946587,0.29321170242946587
272.5829771262321,516.328837642253,1.8665302922339826,-0.2956025174315022,0.1567246056616393,0.14175665622111505,0.9044952170890173;127.75359252107275,419.82196178613617,1.6835082720550882,2.9454850023851646,0.8441738487488157,0.7303611451281222,0.7303611451281222
387.0194821594894,586.1951897013485,1.89299622081747,-0.3853940064045062,0.343791269278745,0.1517154016678982,0.4413009149016167;164.2741942789552,729.9141390499296,0.7395520301458453,1.9554579470024116,0.7542732151357064,0.6861119115125677,0.6861119115125677
131.19743800471073,720.373262141926,0.7316416573966341,-2.943779201666428,0.7186901613083485,0.5017645817034857,0.698165369051445;105.45656866691269,720.6521430100656,2.1355895628508157,0.21322452702814712,0.8426724053451243,0.8601824303930447,0.8601824303930447
91.27578950630873,414.69329090907655,1.3670921760787793,2.364002368738595,0.18896351033436973,0.17005172991608405,0.8999183472786816;52.646133523727926,443.47099907998495,2.3573155410352866,-0.7276985012749185,0.5538049078793957,0.44668177499592665,0.44668177499592665
508.6862722710334,802.5913956939734,0.892575192632004,1.443515368933071,0.34182430337128433,0.19747407756794294,0.577706370261946;122.5390120369835,811.2856898337354,1.206602131376748,-1.7071819546440554,0.47047464308544645,0.48162536909074305,0.48162536909074305
155.53802257968974,549.737890785236,1.1155594347488136,-2.6970057678533315,0.6110292282737538,0.3088355480691247,0.5054349837595002;152.8719440414108,482.95683277597385,2.144723733012038,0.6766442993253136,0.9196553989187003,0.7839388274131338,0.7839388274131338
125.78263793942192,410.01767522022755,1.9292095131146951,0.32497363038113464,0.48530608856238,0.44366338357861995,0.9141929063632438;118.92844510461019,484.2669784788139,1.799725787872491,-2.9151202292712464,0.8689256024182341,0.6816716022118852,0.6816716022118852
135.13641426244678,485.8273207018004,2.0966263687384052,-0.15078313221484815,0.6700614813427116,0.4937019943116985,0.7368010370069135;112.78033861892968,675.9614603814333,1.1900692294399897,2.980966194331214,0.553442381230151,0.4962313932637673,0.4962313932637673
356.3073967292853,1446.0503123805893,0.7762198292020576,-1.043425341930038,0.4589052575519059,0.20274429642160666,0.44179989896645416;158.44323071371628,1444.22177733927,1.3121145539730095,2.1011725380721193,0.5226131018853648,0.36945585234279227,0.36945585234279227
203.49023142647542,765.2094997541524,1.165573755000356,-1.334775832711705,0.8540452419407026,0.6735993214672719,0.7887162042336402;98.1512589170391,644.946174244797,1.5527093176982132,1.8170611004522472,1.0415348067584174,0.8081463169576335,0.8081463169576335
292.5024549811511,658.7912863191194,1.2231730028360912,2.5253250829762077,0.6800402286162828,0.5723207496259229,0.8415983724822532;77.74102006019642,646.628277915527,1.5351639285898016,-0.7278380100145773,0.778463174838818,0.6523188319241455,0.6523188319241455
183.6317035427147,899.4741688086434,1.340713741857369,2.204870232570636,0.2996801119786916,0.25007302698958306,0.8344665428026943;65.85758556916663,830.2238982937073,0.9331147624012242,-0.8262147363627618,0.5529886810707816,0.45503477621297156,0.45503477621297156
354.59161695533584,768.5025108514611,1.2498648597599753,-0.31537947875897177,0.2256085389194838,0.1639546125273495,0.726721662719789;187.55492009009026,778.082794726885,1.3005312725004325,2.8464941595629405,0.4101276990389688,0.31744325557479186,0.31744325557479186
86.99287401275939,592.6747503867531,1.2747680795106793,0.8462755419123653,0.6146279675738274,0.5530327156919514,0.8997844954484968;67.77660097703078,671.3092375053393,1.5864675078683068,-2.2591532115787425,0.991776506172653,0.8234112904443405,0.8234112904443405
182.14613271491697,436.365477939078,1.5500254976191277,1.2031070161288782,0.36863706059200346,0.22924606139583636,0.6218746998136443;44.843243077704514,401.37844891109137,2.0993365119879814,-1.5655856597303435,0.4819839607216883,0.48586294774468464,0.48586294774468464
